pose	angles	laser_status	suction_cup_status	gripper_status 
[300.33, 55.06, -15.05, -9.00]	[10.39, 24.84, 43.87, -10.39]	FALSE	FALSE	FALSE
[300.34, 55.07, -17.00, -8.00]	[10.39, 25.21, 44.50, -10.39]	FALSE	FALSE	FALSE
[300.34, 55.07, -18.95, -7.00]	[10.39, 25.58, 45.13, -10.39]	FALSE	FALSE	FALSE
[300.34, 55.07, -20.90, -6.00]	[10.39, 25.96, 45.76, -10.39]	FALSE	FALSE	FALSE
[300.35, 55.07, -22.85, -5.00]	[10.39, 26.33, 46.40, -10.39]	FALSE	FALSE	FALSE
[300.35, 55.07, -24.81, -4.00]	[10.39, 26.70, 47.03, -10.39]	FALSE	FALSE	FALSE
[300.35, 55.07, -26.76, -3.00]	[10.39, 27.07, 47.66, -10.39]	FALSE	FALSE	FALSE
[300.35, 55.07, -28.71, -2.00]	[10.39, 27.44, 48.29, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -30.66, -1.00]	[10.39, 27.81, 48.93, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	FALSE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	TRUE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	TRUE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	TRUE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	TRUE	FALSE
[300.36, 55.07, -32.61, 0.00]	[10.39, 28.18, 49.56, -10.39]	FALSE	TRUE	FALSE
[300.36, 55.07, -30.66, -49.00]	[10.39, 27.81, 48.93, -10.39]	FALSE	TRUE	FALSE
[300.35, 55.07, -28.71, -48.00]	[10.39, 27.44, 48.29, -10.39]	FALSE	TRUE	FALSE
[300.35, 55.07, -26.76, -47.00]	[10.39, 27.07, 47.66, -10.39]	FALSE	TRUE	FALSE
[300.35, 55.07, -24.81, -46.00]	[10.39, 26.70, 47.03, -10.39]	FALSE	TRUE	FALSE
[300.35, 55.07, -22.85, -45.00]	[10.39, 26.33, 46.40, -10.39]	FALSE	TRUE	FALSE
[300.34, 55.07, -20.90, -44.00]	[10.39, 25.96, 45.76, -10.39]	FALSE	TRUE	FALSE
[300.34, 55.07, -18.95, -43.00]	[10.39, 25.58, 45.13, -10.39]	FALSE	TRUE	FALSE
[300.34, 55.07, -17.00, -42.00]	[10.39, 25.21, 44.50, -10.39]	FALSE	TRUE	FALSE
[300.33, 55.06, -15.05, -41.00]	[10.39, 24.84, 43.87, -10.39]	FALSE	TRUE	FALSE
[300.33, 55.06, -13.10, -40.00]	[10.39, 24.47, 43.23, -10.39]	FALSE	TRUE	FALSE
[300.33, 55.06, -11.15, -39.00]	[10.39, 24.10, 42.60, -10.39]	FALSE	TRUE	FALSE
[300.33, 55.06, -9.20, -38.00]	[10.39, 23.73, 41.97, -10.39]	FALSE	TRUE	FALSE
[300.32, 55.06, -7.24, -37.00]	[10.39, 23.36, 41.34, -10.39]	FALSE	TRUE	FALSE
[300.32, 55.06, -5.29, -36.00]	[10.39, 22.99, 40.70, -10.39]	FALSE	TRUE	FALSE
[300.32, 55.06, -3.34, -35.00]	[10.39, 22.62, 40.07, -10.39]	FALSE	TRUE	FALSE
[300.32, 55.06, -1.39, -34.00]	[10.39, 22.25, 39.44, -10.39]	FALSE	TRUE	FALSE
[300.31, 55.06, 0.56, -33.00]	[10.39, 21.88, 38.81, -10.39]	FALSE	TRUE	FALSE
[300.31, 55.06, 2.51, -32.00]	[10.39, 21.51, 38.17, -10.39]	FALSE	TRUE	FALSE
[300.31, 55.06, 4.46, -31.00]	[10.39, 21.13, 37.54, -10.39]	FALSE	TRUE	FALSE
[300.30, 55.06, 6.41, -30.00]	[10.39, 20.76, 36.91, -10.39]	FALSE	TRUE	FALSE
[300.30, 55.06, 8.37, -29.00]	[10.39, 20.39, 36.28, -10.39]	FALSE	TRUE	FALSE
[300.30, 55.06, 10.32, -28.00]	[10.39, 20.02, 35.64, -10.39]	FALSE	TRUE	FALSE
[300.30, 55.06, 12.27, -27.00]	[10.39, 19.65, 35.01, -10.39]	FALSE	TRUE	FALSE
[300.29, 55.06, 14.22, -26.00]	[10.39, 19.28, 34.38, -10.39]	FALSE	TRUE	FALSE
[300.29, 55.06, 16.17, -25.00]	[10.39, 18.91, 33.75, -10.39]	FALSE	TRUE	FALSE
[300.29, 55.05, 18.12, -24.00]	[10.39, 18.54, 33.11, -10.39]	FALSE	TRUE	FALSE
[300.28, 55.05, 20.07, -23.00]	[10.39, 18.17, 32.48, -10.39]	FALSE	TRUE	FALSE
[300.28, 55.05, 22.02, -22.00]	[10.39, 17.80, 31.85, -10.39]	FALSE	TRUE	FALSE
[300.28, 55.05, 23.97, -21.00]	[10.39, 17.43, 31.21, -10.39]	FALSE	TRUE	FALSE
[300.28, 55.05, 25.93, -20.00]	[10.39, 17.06, 30.58, -10.39]	FALSE	TRUE	FALSE
[300.27, 55.05, 27.88, -19.00]	[10.39, 16.69, 29.95, -10.39]	FALSE	TRUE	FALSE
[300.27, 55.05, 29.83, -18.00]	[10.39, 16.31, 29.32, -10.39]	FALSE	TRUE	FALSE
[300.27, 55.05, 31.78, -17.00]	[10.39, 15.94, 28.68, -10.39]	FALSE	TRUE	FALSE
[300.26, 55.05, 33.73, -16.00]	[10.39, 15.57, 28.05, -10.39]	FALSE	TRUE	FALSE
[300.26, 55.05, 35.68, -15.00]	[10.39, 15.20, 27.42, -10.39]	FALSE	TRUE	FALSE
[300.26, 55.05, 37.63, -14.00]	[10.39, 14.83, 26.79, -10.39]	FALSE	TRUE	FALSE
[300.26, 55.05, 39.58, -13.00]	[10.39, 14.46, 26.15, -10.39]	FALSE	TRUE	FALSE
[300.25, 55.05, 41.54, -12.00]	[10.39, 14.09, 25.52, -10.39]	FALSE	TRUE	FALSE
[300.25, 55.05, 43.49, -11.00]	[10.39, 13.72, 24.89, -10.39]	FALSE	TRUE	FALSE
[300.25, 55.05, 45.44, -10.00]	[10.39, 13.35, 24.26, -10.39]	FALSE	TRUE	FALSE
[300.25, 55.05, 47.39, -9.00]	[10.39, 12.98, 23.62, -10.39]	FALSE	TRUE	FALSE
[300.24, 55.04, 49.34, -8.00]	[10.39, 12.61, 22.99, -10.39]	FALSE	TRUE	FALSE
[300.24, 55.04, 51.29, -7.00]	[10.39, 12.24, 22.36, -10.39]	FALSE	TRUE	FALSE
[300.24, 55.04, 53.24, -6.00]	[10.39, 11.86, 21.73, -10.39]	FALSE	TRUE	FALSE
[300.23, 55.04, 55.19, -5.00]	[10.39, 11.49, 21.09, -10.39]	FALSE	TRUE	FALSE
[300.23, 55.04, 57.15, -4.00]	[10.39, 11.12, 20.46, -10.39]	FALSE	TRUE	FALSE
[300.23, 55.04, 59.10, -3.00]	[10.39, 10.75, 19.83, -10.39]	FALSE	TRUE	FALSE
[300.23, 55.04, 61.05, -2.00]	[10.39, 10.38, 19.20, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 63.00, -1.00]	[10.39, 10.01, 18.56, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.22, 55.04, 64.95, 0.00]	[10.39, 9.64, 17.93, -10.39]	FALSE	TRUE	FALSE
[300.23, 53.66, 64.21, -49.00]	[10.13, 9.71, 18.18, -10.13]	FALSE	TRUE	FALSE
[300.23, 52.28, 63.48, -48.00]	[9.87, 9.79, 18.43, -9.87]	FALSE	TRUE	FALSE
[300.24, 50.90, 62.74, -47.00]	[9.61, 9.86, 18.68, -9.61]	FALSE	TRUE	FALSE
[300.25, 49.52, 62.00, -46.00]	[9.34, 9.94, 18.92, -9.34]	FALSE	TRUE	FALSE
[300.25, 48.14, 61.27, -45.00]	[9.08, 10.01, 19.17, -9.08]	FALSE	TRUE	FALSE
[300.26, 46.76, 60.53, -44.00]	[8.82, 10.09, 19.42, -8.82]	FALSE	TRUE	FALSE
[300.27, 45.38, 59.79, -43.00]	[8.56, 10.16, 19.67, -8.56]	FALSE	TRUE	FALSE
[300.27, 44.00, 59.05, -42.00]	[8.30, 10.24, 19.92, -8.30]	FALSE	TRUE	FALSE
[300.28, 42.62, 58.32, -41.00]	[8.04, 10.31, 20.17, -8.04]	FALSE	TRUE	FALSE
[300.29, 41.24, 57.58, -40.00]	[7.78, 10.39, 20.41, -7.78]	FALSE	TRUE	FALSE
[300.29, 39.86, 56.84, -39.00]	[7.51, 10.46, 20.66, -7.51]	FALSE	TRUE	FALSE
[300.30, 38.48, 56.11, -38.00]	[7.25, 10.54, 20.91, -7.25]	FALSE	TRUE	FALSE
[300.31, 37.11, 55.37, -37.00]	[6.99, 10.61, 21.16, -6.99]	FALSE	TRUE	FALSE
[300.32, 35.73, 54.63, -36.00]	[6.73, 10.68, 21.41, -6.73]	FALSE	TRUE	FALSE
[300.32, 34.35, 53.90, -35.00]	[6.47, 10.76, 21.66, -6.47]	FALSE	TRUE	FALSE
[300.33, 32.97, 53.16, -34.00]	[6.21, 10.83, 21.90, -6.21]	FALSE	TRUE	FALSE
[300.34, 31.59, 52.42, -33.00]	[5.95, 10.91, 22.15, -5.95]	FALSE	TRUE	FALSE
[300.34, 30.21, 51.68, -32.00]	[5.68, 10.98, 22.40, -5.68]	FALSE	TRUE	FALSE
[300.35, 28.83, 50.95, -31.00]	[5.42, 11.06, 22.65, -5.42]	FALSE	TRUE	FALSE
[300.36, 27.45, 50.21, -30.00]	[5.16, 11.13, 22.90, -5.16]	FALSE	TRUE	FALSE
[300.36, 26.07, 49.47, -29.00]	[4.90, 11.21, 23.15, -4.90]	FALSE	TRUE	FALSE
[300.37, 24.69, 48.74, -28.00]	[4.64, 11.28, 23.39, -4.64]	FALSE	TRUE	FALSE
[300.38, 23.31, 48.00, -27.00]	[4.38, 11.36, 23.64, -4.38]	FALSE	TRUE	FALSE
[300.38, 21.93, 47.26, -26.00]	[4.12, 11.43, 23.89, -4.12]	FALSE	TRUE	FALSE
[300.39, 20.55, 46.53, -25.00]	[3.86, 11.51, 24.14, -3.86]	FALSE	TRUE	FALSE
[300.40, 19.17, 45.79, -24.00]	[3.59, 11.58, 24.39, -3.59]	FALSE	TRUE	FALSE
[300.40, 17.79, 45.05, -23.00]	[3.33, 11.65, 24.64, -3.33]	FALSE	TRUE	FALSE
[300.41, 16.41, 44.31, -22.00]	[3.07, 11.73, 24.89, -3.07]	FALSE	TRUE	FALSE
[300.42, 15.03, 43.58, -21.00]	[2.81, 11.80, 25.13, -2.81]	FALSE	TRUE	FALSE
[300.42, 13.65, 42.84, -20.00]	[2.55, 11.88, 25.38, -2.55]	FALSE	TRUE	FALSE
[300.43, 12.27, 42.10, -19.00]	[2.29, 11.95, 25.63, -2.29]	FALSE	TRUE	FALSE
[300.44, 10.89, 41.37, -18.00]	[2.03, 12.03, 25.88, -2.03]	FALSE	TRUE	FALSE
[300.44, 9.51, 40.63, -17.00]	[1.76, 12.10, 26.13, -1.76]	FALSE	TRUE	FALSE
[300.45, 8.13, 39.89, -16.00]	[1.50, 12.18, 26.38, -1.50]	FALSE	TRUE	FALSE
[300.46, 6.75, 39.16, -15.00]	[1.24, 12.25, 26.62, -1.24]	FALSE	TRUE	FALSE
[300.46, 5.37, 38.42, -14.00]	[0.98, 12.33, 26.87, -0.98]	FALSE	TRUE	FALSE
[300.47, 3.99, 37.68, -13.00]	[0.72, 12.40, 27.12, -0.72]	FALSE	TRUE	FALSE
[300.48, 2.62, 36.94, -12.00]	[0.46, 12.47, 27.37, -0.46]	FALSE	TRUE	FALSE
[300.49, 1.24, 36.21, -11.00]	[0.20, 12.55, 27.62, -0.20]	FALSE	TRUE	FALSE
[300.49, -0.14, 35.47, -10.00]	[-0.07, 12.62, 27.87, 0.07]	FALSE	TRUE	FALSE
[300.50, -1.52, 34.73, -9.00]	[-0.33, 12.70, 28.11, 0.33]	FALSE	TRUE	FALSE
[300.51, -2.90, 34.00, -8.00]	[-0.59, 12.77, 28.36, 0.59]	FALSE	TRUE	FALSE
[300.51, -4.28, 33.26, -7.00]	[-0.85, 12.85, 28.61, 0.85]	FALSE	TRUE	FALSE
[300.52, -5.66, 32.52, -6.00]	[-1.11, 12.92, 28.86, 1.11]	FALSE	TRUE	FALSE
[300.53, -7.04, 31.79, -5.00]	[-1.37, 13.00, 29.11, 1.37]	FALSE	TRUE	FALSE
[300.53, -8.42, 31.05, -4.00]	[-1.63, 13.07, 29.36, 1.63]	FALSE	TRUE	FALSE
[300.54, -9.80, 30.31, -3.00]	[-1.90, 13.15, 29.60, 1.90]	FALSE	TRUE	FALSE
[300.55, -11.18, 29.57, -2.00]	[-2.16, 13.22, 29.85, 2.16]	FALSE	TRUE	FALSE
[300.55, -12.56, 28.84, -1.00]	[-2.42, 13.30, 30.10, 2.42]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.56, -13.94, 28.10, 0.00]	[-2.68, 13.37, 30.35, 2.68]	FALSE	TRUE	FALSE
[300.55, -14.00, 26.87, 0.00]	[-2.69, 13.65, 30.75, 2.69]	FALSE	TRUE	FALSE
[300.54, -14.07, 25.64, 0.00]	[-2.70, 13.93, 31.16, 2.70]	FALSE	TRUE	FALSE
[300.53, -14.13, 24.41, 0.00]	[-2.72, 14.20, 31.56, 2.72]	FALSE	TRUE	FALSE
[300.52, -14.20, 23.18, 0.00]	[-2.73, 14.48, 31.97, 2.73]	FALSE	TRUE	FALSE
[300.50, -14.26, 21.96, 0.00]	[-2.74, 14.76, 32.37, 2.74]	FALSE	TRUE	FALSE
[300.49, -14.32, 20.73, 0.00]	[-2.75, 15.04, 32.78, 2.75]	FALSE	TRUE	FALSE
[300.48, -14.39, 19.50, 0.00]	[-2.76, 15.31, 33.18, 2.76]	FALSE	TRUE	FALSE
[300.47, -14.45, 18.27, 0.00]	[-2.77, 15.59, 33.59, 2.77]	FALSE	TRUE	FALSE
[300.46, -14.52, 17.04, 0.00]	[-2.79, 15.87, 33.99, 2.79]	FALSE	TRUE	FALSE
[300.45, -14.58, 15.81, 0.00]	[-2.80, 16.15, 34.39, 2.80]	FALSE	TRUE	FALSE
[300.44, -14.64, 14.58, 0.00]	[-2.81, 16.43, 34.80, 2.81]	FALSE	TRUE	FALSE
[300.43, -14.71, 13.35, 0.00]	[-2.82, 16.70, 35.20, 2.82]	FALSE	TRUE	FALSE
[300.41, -14.77, 12.13, 0.00]	[-2.83, 16.98, 35.61, 2.83]	FALSE	TRUE	FALSE
[300.40, -14.84, 10.90, 0.00]	[-2.85, 17.26, 36.01, 2.85]	FALSE	TRUE	FALSE
[300.39, -14.90, 9.67, 0.00]	[-2.86, 17.54, 36.42, 2.86]	FALSE	TRUE	FALSE
[300.38, -14.96, 8.44, 0.00]	[-2.87, 17.81, 36.82, 2.87]	FALSE	TRUE	FALSE
[300.37, -15.03, 7.21, 0.00]	[-2.88, 18.09, 37.22, 2.88]	FALSE	TRUE	FALSE
[300.36, -15.09, 5.98, 0.00]	[-2.89, 18.37, 37.63, 2.89]	FALSE	TRUE	FALSE
[300.35, -15.16, 4.75, 0.00]	[-2.90, 18.65, 38.03, 2.90]	FALSE	TRUE	FALSE
[300.34, -15.22, 3.52, 0.00]	[-2.92, 18.93, 38.44, 2.92]	FALSE	TRUE	FALSE
[300.32, -15.28, 2.30, 0.00]	[-2.93, 19.20, 38.84, 2.93]	FALSE	TRUE	FALSE
[300.31, -15.35, 1.07, 0.00]	[-2.94, 19.48, 39.25, 2.94]	FALSE	TRUE	FALSE
[300.30, -15.41, -0.16, 0.00]	[-2.95, 19.76, 39.65, 2.95]	FALSE	TRUE	FALSE
[300.29, -15.48, -1.39, 0.00]	[-2.96, 20.04, 40.06, 2.96]	FALSE	TRUE	FALSE
[300.28, -15.54, -2.62, 0.00]	[-2.98, 20.32, 40.46, 2.98]	FALSE	TRUE	FALSE
[300.27, -15.60, -3.85, 0.00]	[-2.99, 20.59, 40.86, 2.99]	FALSE	TRUE	FALSE
[300.26, -15.67, -5.08, 0.00]	[-3.00, 20.87, 41.27, 3.00]	FALSE	TRUE	FALSE
[300.25, -15.73, -6.31, 0.00]	[-3.01, 21.15, 41.67, 3.01]	FALSE	TRUE	FALSE
[300.24, -15.80, -7.54, 0.00]	[-3.02, 21.43, 42.08, 3.02]	FALSE	TRUE	FALSE
[300.22, -15.86, -8.76, 0.00]	[-3.03, 21.70, 42.48, 3.03]	FALSE	TRUE	FALSE
[300.21, -15.92, -9.99, 0.00]	[-3.05, 21.98, 42.89, 3.05]	FALSE	TRUE	FALSE
[300.20, -15.99, -11.22, 0.00]	[-3.06, 22.26, 43.29, 3.06]	FALSE	TRUE	FALSE
[300.19, -16.05, -12.45, 0.00]	[-3.07, 22.54, 43.70, 3.07]	FALSE	TRUE	FALSE
[300.18, -16.12, -13.68, 0.00]	[-3.08, 22.82, 44.10, 3.08]	FALSE	TRUE	FALSE
[300.17, -16.18, -14.91, 0.00]	[-3.09, 23.09, 44.50, 3.09]	FALSE	TRUE	FALSE
[300.16, -16.24, -16.14, 0.00]	[-3.10, 23.37, 44.91, 3.10]	FALSE	TRUE	FALSE
[300.15, -16.31, -17.37, 0.00]	[-3.12, 23.65, 45.31, 3.12]	FALSE	TRUE	FALSE
[300.13, -16.37, -18.59, 0.00]	[-3.13, 23.93, 45.72, 3.13]	FALSE	TRUE	FALSE
[300.12, -16.44, -19.82, 0.00]	[-3.14, 24.20, 46.12, 3.14]	FALSE	TRUE	FALSE
[300.11, -16.50, -21.05, 0.00]	[-3.15, 24.48, 46.53, 3.15]	FALSE	TRUE	FALSE
[300.10, -16.56, -22.28, 0.00]	[-3.16, 24.76, 46.93, 3.16]	FALSE	TRUE	FALSE
[300.09, -16.63, -23.51, 0.00]	[-3.18, 25.04, 47.33, 3.18]	FALSE	TRUE	FALSE
[300.08, -16.69, -24.74, 0.00]	[-3.19, 25.32, 47.74, 3.19]	FALSE	TRUE	FALSE
[300.07, -16.76, -25.97, 0.00]	[-3.20, 25.59, 48.14, 3.20]	FALSE	TRUE	FALSE
[300.06, -16.82, -27.20, 0.00]	[-3.21, 25.87, 48.55, 3.21]	FALSE	TRUE	FALSE
[300.04, -16.88, -28.42, 0.00]	[-3.22, 26.15, 48.95, 3.22]	FALSE	TRUE	FALSE
[300.03, -16.95, -29.65, 0.00]	[-3.23, 26.43, 49.36, 3.23]	FALSE	TRUE	FALSE
[300.02, -17.01, -30.88, 0.00]	[-3.25, 26.70, 49.76, 3.25]	FALSE	TRUE	FALSE
[300.01, -17.08, -32.11, 0.00]	[-3.26, 26.98, 50.17, 3.26]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	TRUE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	FALSE	FALSE
[300.00, -17.14, -33.34, 0.00]	[-3.27, 27.26, 50.57, 3.27]	FALSE	FALSE	FALSE
[300.00, -18.15, -31.34, -49.00]	[-3.46, 26.92, 49.90, 3.46]	FALSE	FALSE	FALSE
[300.00, -19.16, -29.34, -48.00]	[-3.65, 26.58, 49.24, 3.65]	FALSE	FALSE	FALSE
[300.00, -20.17, -27.34, -47.00]	[-3.84, 26.24, 48.57, 3.84]	FALSE	FALSE	FALSE
[300.00, -21.18, -25.34, -46.00]	[-4.02, 25.89, 47.90, 4.02]	FALSE	FALSE	FALSE
[300.00, -22.19, -23.34, -45.00]	[-4.21, 25.55, 47.24, 4.21]	FALSE	FALSE	FALSE
[300.00, -23.20, -21.34, -44.00]	[-4.40, 25.21, 46.57, 4.40]	FALSE	FALSE	FALSE
[300.00, -24.21, -19.34, -43.00]	[-4.59, 24.87, 45.90, 4.59]	FALSE	FALSE	FALSE
[300.00, -25.22, -17.34, -42.00]	[-4.78, 24.53, 45.23, 4.78]	FALSE	FALSE	FALSE
[300.00, -26.23, -15.34, -41.00]	[-4.97, 24.19, 44.57, 4.97]	FALSE	FALSE	FALSE
[300.00, -27.24, -13.34, -40.00]	[-5.16, 23.85, 43.90, 5.16]	FALSE	FALSE	FALSE
[300.00, -28.25, -11.34, -39.00]	[-5.34, 23.50, 43.23, 5.34]	FALSE	FALSE	FALSE
[300.00, -29.26, -9.34, -38.00]	[-5.53, 23.16, 42.57, 5.53]	FALSE	FALSE	FALSE
[300.00, -30.27, -7.35, -37.00]	[-5.72, 22.82, 41.90, 5.72]	FALSE	FALSE	FALSE
[300.00, -31.28, -5.35, -36.00]	[-5.91, 22.48, 41.23, 5.91]	FALSE	FALSE	FALSE
[300.00, -32.29, -3.35, -35.00]	[-6.10, 22.14, 40.57, 6.10]	FALSE	FALSE	FALSE
[300.00, -33.30, -1.35, -34.00]	[-6.29, 21.80, 39.90, 6.29]	FALSE	FALSE	FALSE
[300.00, -34.31, 0.65, -33.00]	[-6.48, 21.46, 39.23, 6.48]	FALSE	FALSE	FALSE
[300.00, -35.32, 2.65, -32.00]	[-6.66, 21.11, 38.56, 6.66]	FALSE	FALSE	FALSE
[300.00, -36.33, 4.65, -31.00]	[-6.85, 20.77, 37.90, 6.85]	FALSE	FALSE	FALSE
[300.00, -37.34, 6.65, -30.00]	[-7.04, 20.43, 37.23, 7.04]	FALSE	FALSE	FALSE
[300.00, -38.35, 8.65, -29.00]	[-7.23, 20.09, 36.56, 7.23]	FALSE	FALSE	FALSE
[300.00, -39.36, 10.65, -28.00]	[-7.42, 19.75, 35.90, 7.42]	FALSE	FALSE	FALSE
[300.00, -40.37, 12.65, -27.00]	[-7.61, 19.41, 35.23, 7.61]	FALSE	FALSE	FALSE
[300.00, -41.38, 14.65, -26.00]	[-7.80, 19.07, 34.56, 7.80]	FALSE	FALSE	FALSE
[300.01, -42.39, 16.65, -25.00]	[-7.99, 18.73, 33.90, 7.99]	FALSE	FALSE	FALSE
[300.01, -43.39, 18.65, -24.00]	[-8.17, 18.38, 33.23, 8.17]	FALSE	FALSE	FALSE
[300.01, -44.40, 20.65, -23.00]	[-8.36, 18.04, 32.56, 8.36]	FALSE	FALSE	FALSE
[300.01, -45.41, 22.65, -22.00]	[-8.55, 17.70, 31.89, 8.55]	FALSE	FALSE	FALSE
[300.01, -46.42, 24.65, -21.00]	[-8.74, 17.36, 31.23, 8.74]	FALSE	FALSE	FALSE
[300.01, -47.43, 26.65, -20.00]	[-8.93, 17.02, 30.56, 8.93]	FALSE	FALSE	FALSE
[300.01, -48.44, 28.65, -19.00]	[-9.12, 16.68, 29.89, 9.12]	FALSE	FALSE	FALSE
[300.01, -49.45, 30.65, -18.00]	[-9.31, 16.34, 29.23, 9.31]	FALSE	FALSE	FALSE
[300.01, -50.46, 32.65, -17.00]	[-9.49, 15.99, 28.56, 9.49]	FALSE	FALSE	FALSE
[300.01, -51.47, 34.65, -16.00]	[-9.68, 15.65, 27.89, 9.68]	FALSE	FALSE	FALSE
[300.01, -52.48, 36.65, -15.00]	[-9.87, 15.31, 27.23, 9.87]	FALSE	FALSE	FALSE
[300.01, -53.49, 38.65, -14.00]	[-10.06, 14.97, 26.56, 10.06]	FALSE	FALSE	FALSE
[300.01, -54.50, 40.65, -13.00]	[-10.25, 14.63, 25.89, 10.25]	FALSE	FALSE	FALSE
[300.01, -55.51, 42.64, -12.00]	[-10.44, 14.29, 25.22, 10.44]	FALSE	FALSE	FALSE
[300.01, -56.52, 44.64, -11.00]	[-10.63, 13.95, 24.56, 10.63]	FALSE	FALSE	FALSE
[300.01, -57.53, 46.64, -10.00]	[-10.81, 13.60, 23.89, 10.81]	FALSE	FALSE	FALSE
[300.01, -58.54, 48.64, -9.00]	[-11.00, 13.26, 23.22, 11.00]	FALSE	FALSE	FALSE
[300.01, -59.55, 50.64, -8.00]	[-11.19, 12.92, 22.56, 11.19]	FALSE	FALSE	FALSE
